date,JDUT,Ls
1890-01-01,2411368.5,336.72143315269716
1890-03-29,2411455.5,339.8094675934733
1890-06-24,2411542.5,342.8832398752479
1890-09-19,2411629.5,345.9381149792535
1890-12-15,2411716.5,348.98096180221614
1891-03-12,2411803.5,352.0036239417568
1891-06-07,2411890.5,355.013305925377
1891-09-02,2411977.5,358.0042410567992
1891-11-28,2412064.5,0.9796878598924695
1892-02-23,2412151.5,3.938958096421168
1892-05-20,2412238.5,6.8806921935680485
1892-08-15,2412325.5,9.807576684515077
1892-11-10,2412412.5,12.717288413234305
1893-02-05,2412499.5,15.610608908697063
1893-05-03,2412586.5,18.490735718691827
1893-07-29,2412673.5,21.35059152723047
1893-10-24,2412760.5,24.20284861526472
1894-01-19,2412847.5,27.029813545201694
1894-04-16,2412934.5,29.85479649394064
1894-07-12,2413021.5,32.65234635614451
1894-10-07,2413108.5,35.449525994985066
1895-01-02,2413195.5,38.22081279611607
1895-03-30,2413282.5,40.989225266363775
1895-06-25,2413369.5,43.739376476174044
1895-09-20,2413456.5,46.47865012509312
1895-12-16,2413543.5,49.21055738702008
1896-03-12,2413630.5,51.92193027679465
1896-06-07,2413717.5,54.63823562375314
1896-09-02,2413804.5,57.32451059547783
1896-11-28,2413891.5,60.02437916864128
1897-02-23,2413978.5,62.69124535679498
1897-05-21,2414065.5,65.3737272001179
1897-08-16,2414152.5,68.02637722509841
1897-11-11,2414239.5,70.68917717421617
1898-02-06,2414326.5,73.33425477822102
1898-05-04,2414413.5,75.97796198376753
1898-07-30,2414500.5,78.61833157235625
1898-10-25,2414587.5,81.24379670027093
1899-01-20,2414674.5,83.88231266172316
1899-04-17,2414761.5,86.494681470595
1899-07-13,2414848.5,89.12979654013311
1899-10-08,2414935.5,91.7338979523232
1900-01-03,2415022.5,94.36449847021636
1900-03-31,2415109.5,96.96810499606084
1900-06-26,2415196.5,99.59168308143072
1900-09-21,2415283.5,102.20022773948382
1900-12-17,2415370.5,104.81719329655927
1901-03-14,2415457.5,107.43513122055292
1901-06-09,2415544.5,110.04775458463196
1901-09-04,2415631.5,112.67682919613829
1901-11-30,2415718.5,115.29016525247066
1902-02-25,2415805.5,117.92976069066584
1902-05-23,2415892.5,120.54950987144751
1902-08-18,2415979.5,123.19910568404666
1902-11-13,2416066.5,125.83198454234918
1903-02-08,2416153.5,128.48967783852078
1903-05-06,2416240.5,131.14039860730597
1903-08-01,2416327.5,133.80744827884305
1903-10-27,2416414.5,136.48014279432383
1904-01-22,2416501.5,139.1581000420937
1904-04-18,2416588.5,141.85301276047937
1904-07-14,2416675.5,144.54680326337865
1904-10-09,2416762.5,147.26432079590825
1905-01-04,2416849.5,149.97807401227456
1905-04-01,2416936.5,152.71695170924613
1905-06-27,2417023.5,155.45539945345044
1905-09-22,2417110.5,158.2162321878485
1905-12-18,2417197.5,160.9822158755365
1906-03-15,2417284.5,163.76596586342802
1906-06-10,2417371.5,166.561404118296
1906-09-05,2417458.5,169.3707062926077
1906-12-01,2417545.5,172.1958179595745
1907-02-26,2417632.5,175.033668398155
1907-05-24,2417719.5,177.88828946989915
1907-08-19,2417806.5,180.75740681229456
1907-11-14,2417893.5,183.64175391138232
1908-02-09,2417980.5,186.54360379679147
1908-05-06,2418067.5,189.4586475692272
1908-08-01,2418154.5,192.39328413877635
1908-10-27,2418241.5,195.34125846192933
1909-01-22,2418328.5,198.30764051847427
1909-04-19,2418415.5,201.28998103736654
1909-07-15,2418502.5,204.28663626062126
1909-10-10,2418589.5,207.30513598988952
1910-01-05,2418676.5,210.3311666641661
1910-04-02,2418763.5,213.38470707161784
1910-06-28,2418850.5,216.44006414651136
1910-09-23,2418937.5,219.52700704675973
1910-12-19,2419024.5,222.61315367447352
1911-03-16,2419111.5,225.72895342770005
1911-06-11,2419198.5,228.84718852654302
1911-09-06,2419285.5,231.98780139812274
1911-12-02,2419372.5,235.13853434633913
1912-02-27,2419459.5,238.29971224707072
1912-05-24,2419546.5,241.4814762524213
1912-08-19,2419633.5,244.66073427527263
1912-11-14,2419720.5,247.86917979356915
1913-02-09,2419807.5,251.0655446450255
1913-05-07,2419894.5,254.29551837495214
1913-08-02,2419981.5,257.50917499771055
1913-10-28,2420068.5,260.7523773228357
1914-01-23,2420155.5,263.98355738114793
1914-04-20,2420242.5,267.2337301865338
1914-07-16,2420329.5,270.48111997718405
1914-10-11,2420416.5,273.7311708703244
1915-01-06,2420503.5,276.9906757132217
1915-04-03,2420590.5,280.23814038113875
1915-06-29,2420677.5,283.5037615663417
1915-09-24,2420764.5,286.7459502521379
1915-12-20,2420851.5,290.010044045227
1916-03-16,2420938.5,293.2471239804341
1916-06-11,2421025.5,296.5017428191919
1916-09-06,2421112.5,299.73221629600584
1916-12-02,2421199.5,302.9703962228568
1917-02-27,2421286.5,306.1927355003007
1917-05-25,2421373.5,309.4086555097503
1917-08-20,2421460.5,312.61840320910136
1917-11-15,2421547.5,315.8099422869009
1918-02-10,2421634.5,319.0020046531437
1918-05-08,2421721.5,322.1676124550597
1918-08-03,2421808.5,325.33564613882544
1918-10-29,2421895.5,328.4759790213152
1919-01-24,2421982.5,331.6154018059882
1919-04-21,2422069.5,334.7292511037061
1919-07-17,2422156.5,337.83595670477865
1919-10-12,2422243.5,340.92244552226646
1920-01-07,2422330.5,343.9950927045512
1920-04-03,2422417.5,347.05159554944856
1920-06-29,2422504.5,350.0898654348946
1920-09-24,2422591.5,353.1140960973951
1920-12-20,2422678.5,356.11923105681285
1921-03-17,2422765.5,359.1092763019282
1921-06-12,2422852.5,2.0823115695747085
1921-09-07,2422939.5,5.03779493832532
1921-12-03,2423026.5,7.978986163352519
1922-02-28,2423113.5,10.901310954561398
1922-05-26,2423200.5,13.810375028346169
1922-08-21,2423287.5,16.701860523773313
1922-11-16,2423374.5,19.578161469693868
1923-02-11,2423461.5,22.441703460771404
1923-05-09,2423548.5,25.285222165340407
1923-08-04,2423635.5,28.122496698704918
1923-10-30,2423722.5,30.934464051829405
1924-01-25,2423809.5,33.74651293729437
1924-04-21,2423896.5,36.52946927706811
1924-07-17,2423983.5,39.3148631290153
1924-10-12,2424070.5,42.07317835751966
1925-01-07,2424157.5,44.83124379715932
1925-04-04,2424244.5,47.56919559229923
1925-06-30,2424331.5,50.29857330101683
1925-09-25,2424418.5,53.02009726657393
1925-12-21,2424505.5,55.72254253786096
1926-03-18,2424592.5,58.42931783359282
1926-06-13,2424679.5,61.10730703749902
1926-09-08,2424766.5,63.799584896029984
1926-12-04,2424853.5,66.45819708416371
1927-03-01,2424940.5,69.13414721540796
1927-05-27,2425027.5,71.77945050450452
1927-08-22,2425114.5,74.43778691646581
1927-11-17,2425201.5,77.07572568325713
1928-02-12,2425288.5,79.71503256267506
1928-05-09,2425375.5,82.35059308308975
1928-08-04,2425462.5,84.97391971553914
1928-10-30,2425549.5,87.6085819489828
1929-01-25,2425636.5,90.2187453234784
1929-04-22,2425723.5,92.85273688471837
1929-07-18,2425810.5,95.45749479230729
1929-10-13,2425897.5,98.08881482820361
1930-01-08,2425984.5,100.69297890775584
1930-04-05,2426071.5,103.32037350320904
1930-07-01,2426158.5,105.93208613240861
1930-09-26,2426245.5,108.55513404853598
1930-12-22,2426332.5,111.17736332585768
1931-03-19,2426419.5,113.7981262442677
1931-06-14,2426506.5,116.43427321302224
1931-09-09,2426593.5,119.05723084246424
1931-12-05,2426680.5,121.70582404673613
1932-03-01,2426767.5,124.33689402566897
1932-05-27,2426854.5,126.99732296482088
1932-08-22,2426941.5,129.642333120576
1932-11-17,2427028.5,132.31309018545826
1933-02-12,2427115.5,134.97745982638534
1933-05-10,2427202.5,137.6594165408724
1933-08-05,2427289.5,140.34604432385467
1933-10-31,2427376.5,143.04121316474127
1934-01-26,2427463.5,145.752279034636
1934-04-23,2427550.5,148.4646549320452
1934-07-19,2427637.5,151.19937291698602
1934-10-14,2427724.5,153.93331941223582
1935-01-09,2427811.5,156.6917024693796
1935-04-06,2427898.5,159.45156723188788
1935-07-02,2427985.5,162.2331305843915
1935-09-27,2428072.5,165.02167610041974
1935-12-23,2428159.5,167.8281686505475
1936-03-19,2428246.5,170.64684641270418
1936-06-14,2428333.5,173.48040331015338
1936-09-09,2428420.5,176.32939409747513
1936-12-05,2428507.5,179.19288582364203
1937-03-02,2428594.5,182.07187851907275
1937-05-28,2428681.5,184.96741251907227
1937-08-23,2428768.5,187.876474126357
1937-11-18,2428855.5,190.80517332836214
1938-02-13,2428942.5,193.74522287093183
1938-05-11,2429029.5,196.70657865434026
1938-08-06,2429116.5,199.67919609530685
1938-11-01,2429203.5,202.6714744699689
1939-01-27,2429290.5,205.67869227439076
1939-04-24,2429377.5,208.6999242625348
1939-07-20,2429464.5,211.74185211603222
1939-10-15,2429551.5,214.79035956518595
1940-01-10,2429638.5,217.86665814545748
1940-04-06,2429725.5,220.9425562540371
1940-07-02,2429812.5,224.04975027157778
1940-09-27,2429899.5,227.15349413561043
1940-12-23,2429986.5,230.28838084699973
1941-03-20,2430073.5,233.42230404530824
1941-06-15,2430160.5,236.57938769793265
1941-09-10,2430247.5,239.74373538631798
1941-12-06,2430334.5,242.9195511767143
1942-03-03,2430421.5,246.11344028781883
1942-05-29,2430508.5,249.30431445598902
1942-08-24,2430595.5,252.52310676392324
1942-11-19,2430682.5,255.72861702882406
1943-02-14,2430769.5,258.96606146604427
1943-05-12,2430856.5,262.1851799402865
1943-08-07,2430943.5,265.4338763467857
1943-11-02,2431030.5,268.66732820485873
1944-01-28,2431117.5,271.9193729760564
1944-04-24,2431204.5,275.16453995589154
1944-07-20,2431291.5,278.41380272793975
1944-10-15,2431378.5,281.6682668548359
1945-01-10,2431465.5,284.91015337782113
1945-04-07,2431552.5,288.1665658625041
1945-07-03,2431639.5,291.3995867184013
1945-09-28,2431726.5,294.65176607060147
1945-12-24,2431813.5,297.87529060140486
1946-03-21,2431900.5,301.1142004829346
1946-06-16,2431987.5,304.3276831469718
1946-09-11,2432074.5,307.54761807629814
1946-12-07,2432161.5,310.7490910191792
1947-03-04,2432248.5,313.94444850137614
1947-05-30,2432335.5,317.1305173257193
1947-08-25,2432422.5,320.2990585061779
1947-11-20,2432509.5,323.4649582817036
1948-02-15,2432596.5,326.6058214283056
1948-05-12,2432683.5,329.74658473427746
1948-08-07,2432770.5,332.860015739088
1948-11-02,2432857.5,335.970731894687
1949-01-28,2432944.5,339.0568745492743
1949-04-25,2433031.5,342.1348669976891
1949-07-21,2433118.5,345.1925064956348
1949-10-16,2433205.5,348.2362272128569
1950-01-11,2433292.5,351.26352316784255
1950-04-08,2433379.5,354.27372960368245
1950-07-04,2433466.5,357.2685311855809
1950-09-29,2433553.5,0.24605037006559677
1950-12-25,2433640.5,3.206926896383855
1951-03-22,2433727.5,6.152838649675956
1951-06-17,2433814.5,9.07957783919575
1951-09-12,2433901.5,11.994084474673047
1951-12-08,2433988.5,14.887974388509102
1952-03-04,2434075.5,17.770307060624205
1952-05-30,2434162.5,20.63405253241212
1952-08-25,2434249.5,23.483593558045705
1952-11-20,2434336.5,26.31993816625044
1953-02-15,2434423.5,29.136530924875842
1953-05-13,2434510.5,31.94793397087684
1953-08-08,2434597.5,34.73337802791007
1953-11-03,2434684.5,37.520176466630254
1954-01-29,2434771.5,40.277323860936285
1954-04-26,2434858.5,43.03979763652741
1954-07-22,2434945.5,45.7735234689788
1954-10-17,2435032.5,48.50951672815956
1955-01-12,2435119.5,51.224342900421135
1955-04-09,2435206.5,53.93432765004319
1955-07-05,2435293.5,56.63526275080441
1955-09-30,2435380.5,59.318852372686514
1955-12-26,2435467.5,62.00739901642404
1956-03-22,2435554.5,64.66910815124876
1956-06-17,2435641.5,67.34629220574013
1956-09-12,2435728.5,69.99004114566992
1956-12-08,2435815.5,72.65341314770096
1957-03-05,2435902.5,75.28633991532362
1957-05-31,2435989.5,77.93510159672277
1957-08-26,2436076.5,80.56245064741928
1957-11-21,2436163.5,83.19507389075588
1958-02-16,2436250.5,85.82215755022143
1958-05-14,2436337.5,88.440300637376
1958-08-09,2436424.5,91.06900446043399
1958-11-04,2436511.5,93.67632893256311
1959-01-30,2436598.5,96.30692083114592
1959-04-27,2436685.5,98.90896318838493
1959-07-23,2436772.5,101.53905971145629
1959-10-18,2436859.5,104.14322574810393
1960-01-13,2436946.5,106.77157713071081
1960-04-09,2437033.5,109.38309604826749
1960-07-05,2437120.5,112.0086653946324
1960-09-30,2437207.5,114.63294892405789
1960-12-26,2437294.5,117.25849924554257
1961-03-23,2437381.5,119.89701581895216
1961-06-18,2437468.5,122.5258311610845
1961-09-13,2437555.5,125.17972655173759
1961-12-09,2437642.5,127.81827063838469
1962-03-06,2437729.5,130.48582483527977
1962-06-01,2437816.5,133.1395362725008
1962-08-27,2437903.5,135.8201713864048
1962-11-22,2437990.5,138.49465632815696
1963-02-17,2438077.5,141.18813093268972
1963-05-15,2438164.5,143.8864588660361
1963-08-10,2438251.5,146.59543363654484
1963-11-05,2438338.5,149.3189011969939
1964-01-31,2438425.5,152.04646341637152
1964-04-27,2438512.5,154.79527313326787
1964-07-23,2438599.5,157.54601460273344
1964-10-18,2438686.5,160.31955995673195
1965-01-13,2438773.5,163.0967788202114
1965-04-10,2438860.5,165.89532012891382
1965-07-06,2438947.5,168.70220513877567
1965-10-01,2439034.5,171.52677524391368
1965-12-27,2439121.5,174.36426095880128
1966-03-24,2439208.5,177.2171973672088
1966-06-19,2439295.5,180.08543593416385
1966-09-14,2439382.5,182.96937895702425
1966-12-10,2439469.5,185.8679995011498
1967-03-07,2439556.5,188.78491779135598
1967-06-02,2439643.5,191.7138391904558
1967-08-28,2439730.5,194.66451583209496
1967-11-23,2439817.5,197.62501673288557
1968-02-18,2439904.5,200.60868731729875
1968-05-15,2439991.5,203.60211979259526
1968-08-10,2440078.5,206.61697010409355
1968-11-05,2440165.5,209.64541027966055
1969-01-31,2440252.5,212.68892923203427
1969-04-28,2440339.5,215.752899708177
1969-07-24,2440426.5,218.82365960214432
1969-10-19,2440513.5,221.92234349762182
1970-01-14,2440600.5,225.01952359606358
1970-04-11,2440687.5,228.14956018170557
1970-07-07,2440774.5,231.27463834866285
1970-10-02,2440861.5,234.43147300793933
1970-12-28,2440948.5,237.58465552621888
1971-03-25,2441035.5,240.7625783372764
1971-06-20,2441122.5,243.94496317147707
1971-09-15,2441209.5,247.13922974862336
1971-12-11,2441296.5,250.34820143063425
1972-03-07,2441383.5,253.55490281038382
1972-06-02,2441470.5,256.787252237203
1972-08-28,2441557.5,260.0050079158208
1972-11-23,2441644.5,263.2536567684902
1973-02-18,2441731.5,266.48222667409334
1973-05-16,2441818.5,269.73976399366865
1973-08-11,2441905.5,272.9790868911271
1973-11-06,2441992.5,276.2374807666832
1974-02-01,2442079.5,279.48649338140035
1974-04-29,2442166.5,282.7396622224804
1974-07-25,2442253.5,285.9941399744672
1974-10-20,2442340.5,289.2377173886921
1975-01-15,2442427.5,292.4931317679604
1975-04-12,2442514.5,295.7252781093192
1975-07-08,2442601.5,298.9733858979357
1975-10-03,2442688.5,302.1930690642507
1975-12-29,2442775.5,305.4275341471553
1976-03-25,2442862.5,308.6347854447333
1976-06-20,2442949.5,311.8474207941007
1976-09-15,2443036.5,315.04005763298295
1976-12-11,2443123.5,318.22716742765823
1977-03-08,2443210.5,321.4024958515354
1977-06-03,2443297.5,324.5607992886547
1977-08-29,2443384.5,327.71377613545053
1977-11-24,2443471.5,330.84324927963644
1978-02-19,2443558.5,333.9695830168798
1978-05-17,2443645.5,337.0698091158787
1978-08-12,2443732.5,340.1650238169756
1978-11-07,2443819.5,343.23618241896133
1979-02-02,2443906.5,346.2975877616395
1979-04-30,2443993.5,349.3386661714514
1979-07-26,2444080.5,352.36526492268365
1979-10-21,2444167.5,355.37465862725713
1980-01-16,2444254.5,358.367074994881
1980-04-12,2444341.5,1.3429439676530666
1980-07-08,2444428.5,4.302627626090619
1980-10-03,2444515.5,7.243787560219335
1980-12-29,2444602.5,10.171868055136395
1981-03-26,2444689.5,13.079006764291565
1981-06-21,2444776.5,15.97593863030383
1981-09-16,2444863.5,18.85078429312155
1981-12-12,2444950.5,21.716430840117585
1982-03-09,2445037.5,24.562692455786543
1982-06-04,2445124.5,27.39659328931985
1982-08-30,2445211.5,30.217110408028738
1982-11-25,2445298.5,33.0193196189421
1983-02-20,2445385.5,35.81705207870486
1983-05-18,2445472.5,38.58897908361135
1983-08-13,2445559.5,41.364238545484874
1983-11-08,2445646.5,44.109160265621995
1984-02-03,2445733.5,46.86139222972622
1984-04-30,2445820.5,49.583866782127934
1984-07-26,2445907.5,52.31169830622675
1984-10-21,2445994.5,55.017019536089144
1985-01-16,2446081.5,57.71931806001027
1985-04-13,2446168.5,60.411241844672475
1985-07-09,2446255.5,63.089081001098556
1985-10-04,2446342.5,65.77094005518903
1985-12-30,2446429.5,68.42640572510284
1986-03-27,2446516.5,71.09747724578301
1986-06-22,2446603.5,73.73609908623379
1986-09-17,2446690.5,76.39623819483717
1986-12-13,2446777.5,79.02395242632929
1987-03-10,2446864.5,81.66965739846856
1987-06-05,2446951.5,84.29343516542635
1987-08-31,2447038.5,86.92546472497088
1987-11-26,2447125.5,89.54982015534851
1988-02-21,2447212.5,92.16812111294416
1988-05-18,2447299.5,94.79598604233826
1988-08-13,2447386.5,97.40536336015774
1988-11-08,2447473.5,100.03667802621976
1989-02-03,2447560.5,102.64178116815968
1989-05-01,2447647.5,105.27575518470321
1989-07-27,2447734.5,107.88403606097387
1989-10-22,2447821.5,110.51826152824506
1990-01-17,2447908.5,113.13584914178199
1990-04-14,2447995.5,115.77061521798836
1990-07-10,2448082.5,118.40269141306854
1990-10-05,2448169.5,121.03856561875438
1990-12-31,2448256.5,123.68696890904344
1991-03-28,2448343.5,126.32907257156367
1991-06-23,2448430.5,128.9943426554321
1991-09-18,2448517.5,131.6466218249792
1991-12-14,2448604.5,134.32738783875803
1992-03-10,2448691.5,136.99664527703993
1992-06-05,2448778.5,139.69255351564348
1992-08-31,2448865.5,142.3828052539231
1992-11-26,2448952.5,145.09364105651028
1993-02-21,2449039.5,147.80916261585352
1993-05-19,2449126.5,150.53718922740316
1993-08-14,2449213.5,153.27898067525132
1993-11-09,2449300.5,156.02734991246024
1994-02-04,2449387.5,158.795718759271
1994-05-02,2449474.5,161.56851601379526
1994-07-28,2449561.5,164.3629235714831
1994-10-23,2449648.5,167.16373527375117
1995-01-18,2449735.5,169.9845342588186
1995-04-15,2449822.5,172.81557491524015
1995-07-11,2449909.5,175.66398910121495
1995-10-06,2449996.5,178.52641597426435
1996-01-01,2450083.5,181.40455532988747
1996-03-28,2450170.5,184.29805493199748
1996-06-23,2450257.5,187.2082165590897
1996-09-18,2450344.5,190.13219106567954
1996-12-14,2450431.5,193.07604182038045
1997-03-11,2450518.5,196.03041386138904
1997-06-06,2450605.5,199.00835816714974
1997-09-01,2450692.5,201.99376501588694
1997-11-27,2450779.5,205.00426903326573
1998-02-22,2450866.5,208.02251959293105
1998-05-20,2450953.5,211.06314849129214
1998-08-15,2451040.5,214.11521471543648
1998-11-10,2451127.5,217.1828593497852
1999-02-05,2451214.5,220.26938955475438
1999-05-03,2451301.5,223.36180959157332
1999-07-29,2451388.5,226.48097598815943
1999-10-24,2451475.5,229.5973200653302
2000-01-19,2451562.5,232.7463486293895
2000-04-15,2451649.5,235.88692275098998
2000-07-11,2451736.5,239.06002058254793
2000-10-06,2451823.5,242.2267935239734
2001-01-01,2451910.5,245.41920127590134
2001-03-29,2451997.5,248.61204942654885
2001-06-24,2452084.5,251.81752710204893
2001-09-19,2452171.5,255.0356259208536
2001-12-15,2452258.5,258.2519286375047
2002-03-12,2452345.5,261.4903713713241
2002-06-07,2452432.5,264.71400581027217
2002-09-02,2452519.5,267.9670563005874
2002-11-28,2452606.5,271.19888913605485
2003-02-23,2452693.5,274.4581531476121
2003-05-21,2452780.5,277.6963367266786
2003-08-16,2452867.5,280.9538266464085
2003-11-11,2452954.5,284.1983276705767
2004-02-06,2453041.5,287.446971924995
2004-05-03,2453128.5,290.69343390313765
2004-07-29,2453215.5,293.92907067574936
2004-10-24,2453302.5,297.17264717338657
2005-01-19,2453389.5,300.393085693936
2005-04-16,2453476.5,303.62665594789837
2005-07-12,2453563.5,306.8315806988972
2005-10-07,2453650.5,310.0480313121244
2006-01-02,2453737.5,313.2363961127818
2006-03-30,2453824.5,316.42949145232694
2006-06-25,2453911.5,319.60054583712366
2006-09-20,2453998.5,322.7654367086418
2006-12-16,2454085.5,325.9158826211651
2007-03-13,2454172.5,329.0504965606594
2007-06-08,2454259.5,332.17722370947683
2007-09-03,2454346.5,335.28110268081446
2007-11-29,2454433.5,338.37924612039683
2008-02-24,2454520.5,341.45299220557945
2008-05-21,2454607.5,344.51947437801664
2008-08-16,2454694.5,347.563127322187
2008-11-11,2454781.5,350.5954398379194
2009-02-06,2454868.5,353.60837323939694
2009-05-04,2454955.5,356.60635110200207
2009-07-30,2455042.5,359.58719293548484
2009-10-25,2455129.5,2.551646008535519
2010-01-20,2455216.5,5.498990443911872
2010-04-17,2455303.5,8.431588237652473
2010-07-13,2455390.5,11.344677136337578
2010-10-08,2455477.5,14.246570152026862
2011-01-03,2455564.5,17.12572166370883
2011-03-31,2455651.5,19.9971884211882
2011-06-26,2455738.5,22.84501117135896
2011-09-21,2455825.5,25.68545667008369
2011-12-17,2455912.5,28.504708981923077
2012-03-13,2455999.5,31.31341136853107
2012-06-08,2456086.5,34.10843864888768
2012-09-03,2456173.5,36.88581862970716
2012-11-29,2456260.5,39.65827090426263
2013-02-24,2456347.5,42.40552359023662
2013-05-22,2456434.5,45.15764794011724
2013-08-17,2456521.5,47.87863211239858
2013-11-12,2456608.5,50.6088674900032
2014-02-07,2456695.5,53.3081414022631
2014-05-05,2456782.5,56.01610453622102
2014-07-31,2456869.5,58.69988197493553
2014-10-26,2456956.5,61.38376883825912
2015-01-21,2457043.5,64.05654405534221
2015-04-18,2457130.5,66.71783562035364
2015-07-14,2457217.5,69.38248899546215
2015-10-09,2457304.5,72.02337271323066
2016-01-04,2457391.5,74.68060709006782
2016-03-31,2457478.5,77.30658903518284
2016-06-26,2457565.5,79.9547659897226
2016-09-21,2457652.5,82.57126339169956
2016-12-17,2457739.5,85.20910329209681
2017-03-14,2457826.5,87.82362656762001
2017-06-09,2457913.5,90.44910405960528
2017-09-04,2458000.5,93.06595493269141
2017-11-30,2458087.5,95.68075822793406
2018-02-25,2458174.5,98.3038643727647
2018-05-23,2458261.5,100.91055603478125
2018-08-18,2458348.5,103.5389817988107
2018-11-13,2458435.5,106.14357967044724
2019-02-08,2458522.5,108.77669790281274
2019-05-06,2458609.5,111.38506840600687
2019-08-01,2458696.5,114.02056905437074
2019-10-27,2458783.5,116.63929675187367
2020-01-22,2458870.5,119.27698613666674
2020-04-18,2458957.5,121.910719348379
2020-07-14,2459044.5,124.55196039790987
2020-10-09,2459131.5,127.20394589993715
2021-01-04,2459218.5,129.8520589113864
2021-04-01,2459305.5,132.52236758965105
2021-06-27,2459392.5,135.18305852152437
2021-09-22,2459479.5,137.87149548941184
2021-12-18,2459566.5,140.54982190554938
2022-03-15,2459653.5,143.25474455115025
2022-06-10,2459740.5,145.9561394182666
2022-09-05,2459827.5,148.67878568794518
2022-12-01,2459914.5,151.4059364557732
2023-02-26,2460001.5,154.14731913522743
2023-05-24,2460088.5,156.90215914512865
2023-08-19,2460175.5,159.66601213376546
2023-11-14,2460262.5,162.4484642238467
2024-02-09,2460349.5,165.237756746831
2024-05-06,2460436.5,168.04759149057776
2024-08-01,2460523.5,170.86600105965886
